Date	Time	 Region 	 Prefecture 	City	 RF Cluster	Group Center 	vCU	vDU	Zone	Site	Cell	Band	Site Status	Site Category	ECGI	ENBID	1002-Max UE Num	1011-Sector DL Throughput (Mbps)	1013-Radio Network Availability Rate (%)	3150-DL PRB Utilization	3644-CCE Utilization (%)	4095-ERAB Rel PDSCH Utilization	3645-CCE Utilization AGG1 (%)	3646-CCE Utilization AGG2 (%)	3647-CCE Utilization AGG4 (%)	3648-CCE Utilization AGG8 (%)	0004-DL PRB Utilization_Generic	1685-Test_FDDL.RprtNbr.CQI	1775-Test_FDDL.Cqi1Nbr.CW	1777-Test_FDDL.Cqi2Nbr.CW	1779-Test_FDDL.Cqi3Nbr.CW	1785-Test_FDDL.Cqi4Nbr.CW	3072-Average CQI	3138-Average CQI Nom	3139-Average CQI Denom	1191-Average DL User Throughput (Mbps)	1192-Average UL User Throughput (Mbps)	3140-Average DL User Throughput Nom	3141-Average DL User Throughput Denom (Seconds)	3142-Average UL User Throughput Nom (bits)	3143-Average UL User Throughput Denom (Seconds)	4316-Average User Data Volume	1020-DL Traffic Volume (GB)	1021-UL Traffic Volume (GB)	1027-Total Traffic Volume (GB)	1196-Traffic Volume VOLTE	1084-DL  Transport BLER %	3146-DL IBLER % Nom	3147-DL IBLER % Denom	1085-UL Transport Bler %	3148-UL IBLER % Nom	3149-UL IBLER Denom	1058-UL RSSI (dBm)	5297-DL Average MCS	4389-Average User Data Volume	1640-Test_FDUL.64QamDstrbtnNbr	1634-Test_FDUL.16QamDstrbtnNbr	1632-Test_FDUL.QpskDstrbtnNbr	3169-DL Qpsk Distribution	3171-DL 16QAM Distribution	3174-DL 64 QAM Distribution	3167-DL QPSK Distribution Nom	3170-DL 16Qam Distribution NOM	3173-DL 64 QAM Distribution NOM	3168-Modulation Distribution DNOM	1787-Test_FDDL.Cqi5Nbr.CW	1789-Test_FDDL.Cqi6Nbr.CW	1791-Test_FDDL.Cqi7Nbr.CW	1793-Test_FDDL.Cqi8Nbr.CW	1796-Test_FDDL.Cqi9Nbr.CW	1799-Test_FDDL.Cqi10Nbr.CW	1801-Test_FDDL.Cqi11Nbr.CW	1803-Test_FDDL.Cqi12Nbr.CW	1805-Test_FDDL.Cqi13Nbr.CW	1806-Test_FDDL.Cqi14Nbr.CW	1807-Test_FDDL.Cqi15Nbr.CW
14/06/2020	04:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	4	1800	ONAIR	-	4.40119E+12	360670	10	8.5396	100	8.7852	4.4413	-	3.3676	42.502	54.1304	0	8.7852	0.0938	210	203	239	217	9.8333	59	6	9.1895	3.7672	2496334232	271.652	82128160	21.801	0.0005	0.3187	0.0142	0.3329	0	7.723	24553	317919	8.4271	5392	63984	-100.7824	16.5594	0.3464	1440	52683	9862	8.6305	41.4974	49.8721	27398	131735	158321	317454	365	702	1349	1086	1030	713	987	1198	804	473	808
15/06/2020	19:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	4	1800	ONAIR	-	4.40119E+12	360670	10	9.9735	100	4.778	3.8032	-	4.6002	27.184	68.2158	0	4.778	0.0469	462	306	341	311	10.3333	31	3	11.2508	2.2844	1502874280	133.579	72196568	31.604	0.0003	0.1948	0.0117	0.2066	0	7.8909	15335	194339	10.0392	7291	72625	-98.7826	18.2816	0.1807	22694	24006	25925	5.4286	30.7321	63.8393	10484	59352	123291	193127	429	794	500	712	765	928	1158	1336	790	649	1510
16/06/2020	11:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	4	1800	ONAIR	-	4.40119E+12	360670	13	3.0523	100	6.1099	9.2999	-	30.3883	35.0056	34.6062	0	6.1099	0.0781	186	217	251	345	9.8	49	5	8.2134	10.4049	1011482864	123.15	8979105280	862.969	0.0019	0.1844	1.1334	1.3178	0	6.8794	57217	831719	9.5857	89058	929072	-101.0877	12.0085	1.3731	6553	919407	2922	26.9703	70.0254	3.0042	222487	577663	24783	824933	383	747	2914	6381	2563	676	995	983	502	422	778
17/06/2020	16:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	4	1800	ONAIR	-	4.40119E+12	360670	14	7.9399	100	10.1745	7.5454	-	3.7001	21.4828	74.8171	0	10.1745	0.0781	507	519	670	880	8	40	5	8.7417	0.7158	2852472416	326.305	89573208	125.14	0.0003	0.3675	0.0148	0.3823	0	6.7436	29539	438032	9.4373	18935	200641	-100.3496	15.2562	0.2327	12816	40942	146901	11.3488	49.9129	38.7383	40274	177129	137473	354876	1321	1787	1302	1240	1632	2085	1743	1008	723	492	577
11/06/2020	19:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	5	1800	ONAIR	-	4.40119E+12	360670	11	14.3323	100	34.3944	11.7182	-	5.7357	65.8328	28.4315	0	34.3944	0.0625	44	63	68	76	12.5	50	4	14.8266	2.3835	18957251856	1278.601	334108968	140.174	0.0032	2.382	0.0627	2.4448	0.0598	8.3306	157051	1885224	9.657	25478	263830	-103.1347	19.6725	2.3883	51774	103115	108953	1.0275	26.0248	72.9477	19278	488284	1368666	1876228	90	255	811	1548	3774	2641	2407	1578	1523	2482	2791
12/06/2020	14:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	5	1800	ONAIR	-	4.40119E+12	360670	14	13.7934	100	7.2831	5.8935	-	12.4026	42.649	44.9484	0	7.2831	0.2188	250	355	409	341	11.2857	158	14	18.7135	4.0815	3819617208	204.11	523346600	128.223	0.0003	0.5775	0.0757	0.6532	0	6.3753	42414	665282	9.4749	25534	269490	-100.5897	21.3011	0.2071	129640	45610	94237	3.2547	25.6278	71.1175	14946	117687	326583	459216	363	390	639	1753	2598	2446	1867	1534	1101	552	10870
13/06/2020	12:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	5	1800	ONAIR	-	4.40119E+12	360670	14	15.7848	100	9.808	9.3838	-	2.5524	14.2337	83.2138	0	9.808	0.1719	160	157	176	202	11.0909	122	11	18.967	3.7569	5978480912	315.204	245321632	65.299	0.0004	0.8207	0.04	0.8608	0	7.8844	57404	728069	9.0502	15964	176393	-97.9808	17.0024	0.3213	112647	34602	29146	8.5276	41.5469	49.9255	8981	43756	52580	105317	216	299	445	785	918	731	1048	1077	585	465	547
14/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	5	1800	ONAIR	-	4.40119E+12	360670	12	17.7948	100	28.9838	17.3281	-	1.005	9.4553	89.5397	0	28.9838	0.1562	64	94	100	118	9.9	99	10	18.5511	4.2402	20838991336	1123.331	290155688	68.429	0.0018	2.6388	0.0594	2.6982	0	7.7711	168559	2169049	9.3456	20495	219302	-100.6791	15.4738	1.284	178684	26547	14056	27.8726	19.9577	52.1697	1715	1228	3210	6153	113	115	130	123	130	182	220	275	260	245	382
15/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	5	1800	ONAIR	-	4.40119E+12	360670	13	18.0675	100	10.8192	6.8322	-	3.941	29.1605	66.8985	0	10.8192	0.0938	113	140	169	187	12	72	6	20.2552	3.708	7489566744	369.761	184182240	49.672	0.0007	0.9727	0.0306	1.0033	0	8.3178	62384	750006	9.4209	13413	142375	-100.8625	17.8472	0.4743	62160	62845	17350	2.4714	49.1547	48.3739	5938	118103	116227	240268	163	226	401	810	2796	1350	687	762	902	263	718
16/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	5	1800	ONAIR	-	4.40119E+12	360670	10	18.0743	100	12.9599	11.3113	-	0.5072	5.6174	93.8754	0	12.9599	0.1094	47	57	57	67	10.8571	76	7	21.7208	4.3657	9541137256	439.263	229603752	52.593	0.0011	1.2694	0.0384	1.3078	0	7.8459	85712	1092439	9.9084	18976	191514	-100.1102	15.8997	0.8097	147553	36907	7061	24.7861	21.8244	53.3895	1883	1658	4056	7597	61	68	99	138	267	149	297	353	188	185	426
17/06/2020	11:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	5	1800	ONAIR	-	4.40119E+12	360670	11	17.7164	100	13.7039	11.0363	-	2.8104	14.0457	83.1439	0	13.7039	0.0938	14	6	5	11	11.1667	67	6	21.4346	4.1096	9941517760	463.808	414749216	100.922	0.0012	1.3269	0.0643	1.3912	0	7.6923	86648	1126422	9.9297	23972	241416	-99.8894	18.3155	0.8771	137639	70986	32793	7.2948	25.004	67.7011	1817	6228	16863	24908	3	10	43	96	136	130	81	92	130	129	351
11/06/2020	07:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	6	1800	ONAIR	-	4.40119E+12	360670	16	10.022	100	9.3426	7.9859	-	9.277	49.219	41.504	0	9.3426	0.1719	1156	1180	1661	1458	9.7273	107	11	13.1903	2.364	2248554752	170.47	207895624	87.944	0.0004	0.6713	0.0464	0.7177	0	8.9677	95117	1060665	9.9553	28265	283918	-98.0364	20.9614	0.2959	197554	46893	39500	3.6888	18.2295	78.0817	38880	192141	822990	1054011	1391	1707	2681	6578	4658	3761	11110	9909	3485	1953	2131
12/06/2020	22:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	6	1800	ONAIR	-	4.40119E+12	360670	12	17.6765	100	40.6481	13.5465	-	6.2737	75.424	18.3023	0	40.6481	0.1094	528	571	604	502	10.1429	71	7	18.6342	6.4397	28790375112	1545.032	774765640	120.311	0.0026	3.6895	0.1784	3.868	0	8.7709	263989	3009834	9.7455	30234	310234	-99.554	20.0518	1.837	248432	58814	2985	0.787	17.419	81.794	23678	524077	2460894	3008649	699	988	1568	2730	6704	7191	14788	1755	820	786	2735
13/06/2020	02:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	6	1800	ONAIR	-	4.40119E+12	360670	12	9.9396	100	7.6639	4.7645	-	7.8125	40.7367	51.4508	0	7.6639	0.1719	470	486	528	548	10.4545	115	11	10.8029	1.8455	2551508616	236.188	88738592	48.083	0.0002	0.3448	0.0152	0.36	0	7.5407	34023	451192	8.1698	10818	132414	-101.0803	16.2047	0.157	30632	59171	42612	26.2113	16.6993	57.0894	4555	2902	9921	17378	573	568	685	663	1660	649	815	752	769	492	1761
14/06/2020	14:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	6	1800	ONAIR	-	4.40119E+12	360670	14	13.5453	100	42.2038	13.7621	-	4.9342	72.604	22.4619	0	42.2038	0.1719	512	604	692	633	10.3636	114	11	13.9194	4.7506	21763628280	1563.544	397891760	83.756	0.0016	2.7617	0.1193	2.881	0	6.9579	168840	2426581	9.6907	25644	264624	-99.1615	18.6021	1.155	209741	37606	17250	4.0163	35.0638	60.9199	92636	808753	1405129	2306518	782	919	1428	4197	4962	4148	4633	1180	785	3553	3079
15/06/2020	16:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	6	1800	ONAIR	-	4.40119E+12	360670	16	6.5506	100	8.6653	8.7002	-	13.8967	55.6876	30.4157	0	8.6653	0.2031	531	598	685	598	11	143	13	15.3235	4.3719	3087469640	201.486	873916400	199.896	0.0004	0.5608	0.1472	0.7079	0	8.2451	112042	1358898	9.8225	39211	399194	-100.5187	19.3442	0.2733	156741	223476	18934	3.224	25.171	71.605	43436	339116	964698	1347250	563	704	1126	5542	8089	9741	11466	2843	903	735	1506
16/06/2020	18:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	6	1800	ONAIR	-	4.40119E+12	360670	14	17.9076	100	36.437	12.4307	-	6.3784	71.1252	22.4964	0	36.437	0.0938	638	676	790	739	10.3333	62	6	18.5912	4.7999	25444956512	1368.659	677544976	141.159	0.002	3.2549	0.1248	3.3797	0	8.6574	228918	2644199	9.8526	29950	303982	-99.1483	19.9531	1.4545	149733	135471	18787	0.4011	12.2698	87.3291	10564	323139	2299917	2633620	924	1359	1493	2565	7073	8254	12691	1888	1102	615	906
17/06/2020	21:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400442	NAGOYA	NNC2301000536	6	1800	ONAIR	-	4.40119E+12	360670	12	18.8	100	36.0358	12.0239	-	6.16	72.9079	20.9321	0	36.0358	0.1719	546	602	948	786	11.4545	126	11	19.4033	5.8724	26564882168	1369.093	638568544	108.741	0.0021	3.3886	0.1347	3.5233	0	8.4745	222874	2629945	9.9683	26856	269414	-99.5286	20.5059	1.5199	201846	56570	10997	0.807	13.1877	86.0053	20934	342106	2231094	2594134	1068	1146	1167	1832	4338	9245	12151	3384	771	807	2329
11/06/2020	13:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	1	1800	ONAIR	Critical	4.40119E+12	360598	11	14.1354	100	3.9262	3.5132	-	3.8708	24.1554	71.9738	0	3.9262	0.0781	47	43	60	66	8.4	42	5	16.1786	3.4775	1706844608	105.5	59047168	16.98	0.0003	0.2239	0.0104	0.2343	0	8.1649	15011	183849	10.8562	5717	52661	-96.5111	8.3898	0.2456	32880	14868	4915	58.812	33.4315	7.7565	1198	681	158	2037	53	70	52	73	62	71	86	51	50	105	141
12/06/2020	15:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	1	1800	ONAIR	Critical	4.40119E+12	360598	11	14.878	100	3.4766	3.5759	-	4.1523	21.1894	74.6582	0	3.4766	0.0938	33	44	78	71	10.5	63	6	18.2016	3.1238	1613592520	88.651	71665784	22.942	0.0003	0.2116	0.0118	0.2234	0	7.9972	14474	180989	10.9196	6748	61797	-98.8569	9.006	0.2365	28693	20590	12515	53.3241	45.3416	1.3343	4636	3942	116	8694	126	144	139	84	94	129	92	44	28	39	94
13/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	1	1800	ONAIR	Critical	4.40119E+12	360598	8	10.6001	100	7.2458	3.9231	-	2.7175	37.0829	60.1995	0	7.2458	0.0469	8	9	14	18	11.3333	34	3	11.1568	5.1054	2459915392	220.485	46448928	9.098	0.0008	0.312	0.01	0.322	0	7.8341	18589	237284	10.9396	4450	40678	-95.4955	4.0678	0.5998	37566	2270	842	93.6916	2.5701	3.7383	401	11	16	428	23	63	31	42	52	25	22	17	21	41	51
14/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	1	1800	ONAIR	Critical	4.40119E+12	360598	11	16.4554	100	6.3331	4.7936	-	7.5992	34.6007	57.8001	0	6.3331	0.0625	163	149	157	166	9.5	38	4	21.6367	5.8888	3932143128	181.735	393633496	66.844	0.0005	0.5247	0.0565	0.5812	0	6.8753	27415	398746	9.8203	14131	143896	-99.5855	15.3822	0.3955	63850	68408	11626	6.3941	67.2375	26.3684	3181	33450	13118	49749	200	177	140	156	210	3200	1355	292	189	160	365
15/06/2020	13:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	1	1800	ONAIR	Critical	4.40119E+12	360598	10	19.1873	100	3.5004	3.4197	-	4.0131	21.6743	74.3126	0	3.5004	0.0312	8	15	20	13	9.5	19	2	23.7603	3.7366	2040011944	85.858	69219592	18.525	0.0005	0.2687	0.012	0.2806	0	6.8338	11387	166628	11.0727	5730	51749	-96.4525	8.2475	0.3582	32901	13520	5331	59.5097	39.0668	1.4235	1505	988	36	2529	21	34	31	30	31	14	20	21	15	35	102
16/06/2020	09:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	1	1800	ONAIR	Critical	4.40119E+12	360598	11	10.0438	100	11.3875	5.7484	-	6.1152	46.5093	47.3754	0	11.3875	0.0156	294	294	305	328	14	14	1	10.9061	3.3575	3936984712	360.99	166473160	49.583	0.0004	0.5184	0.0286	0.547	0	5.6344	26480	469972	5.6388	7549	133875	-97.0448	19.1751	0.3199	35038	90573	8266	1.8617	22.2131	75.9252	6478	77292	264187	347957	382	358	301	313	872	5851	743	473	267	330	484
17/06/2020	21:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	1	1800	ONAIR	Critical	4.40119E+12	360598	12	18.5824	100	12.1745	6.8743	-	4.3428	39.3259	56.3313	0	12.1745	0.125	394	391	442	506	10.125	81	8	20.959	5.3625	8455303312	403.421	443494488	82.703	0.0011	1.0894	0.0654	1.1548	0	6.2499	41244	659916	7.8817	13553	171955	-99.0471	17.356	0.7837	73080	83513	15341	5.0043	44.8883	50.1074	8363	75015	83737	167115	456	1196	1018	1618	596	1163	451	540	540	628	4201
11/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	2	1800	ONAIR	Critical	4.40119E+12	360598	11	13.0564	100	24.0584	15.3786	-	7.5791	45.195	47.2259	0	24.0584	0.1562	3	8	6	16	8.5	85	10	14.2624	3.1216	14475629632	1014.947	1118893656	358.433	0.0012	1.9608	0.1591	2.1199	0	8.0976	186026	2297287	9.7883	54823	560086	-100.2366	3.5168	0.8848	137762	243008	179647	97.5093	1.4944	0.9963	783	12	8	803	21	53	23	125	33	66	13	5	19	48	171
12/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	2	1800	ONAIR	Critical	4.40119E+12	360598	14	18.8765	100	20.6113	8.545	-	3.6394	52.6547	43.706	0	20.6113	0.0625	458	507	583	540	9	36	4	19.6108	3.8303	14762475104	752.774	190961512	49.856	0.0014	1.8808	0.0394	1.9202	0	7.577	87193	1150760	9.8538	14019	142270	-95.1593	8.0951	0.999	89817	29367	23066	63.8632	31.8957	4.2411	6219	3106	413	9738	544	629	567	612	710	687	711	660	744	432	473
13/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	2	1800	ONAIR	Critical	4.40119E+12	360598	11	27.1209	100	31.5102	13.3703	-	3.4402	59.7674	36.7923	0	31.5102	0.1562	58	82	73	81	9.4	94	10	27.9189	2.2556	32846626144	1176.502	285210944	126.446	0.0024	4.1628	0.0597	4.2225	0	6.8652	157762	2297985	15.0819	41385	274401	-96.8044	13.0796	1.7162	148873	36826	88483	29.6397	45.269	25.0913	4705	7186	3983	15874	109	229	189	283	605	175	170	150	90	128	182
14/06/2020	08:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	2	1800	ONAIR	Critical	4.40119E+12	360598	13	12.3164	100	25.4946	10.4261	-	6.8559	57.2956	35.8485	0	25.4946	0.125	66	101	95	86	9.875	79	8	12.6745	1.6484	11952020336	942.994	261576992	158.688	0.001	1.5241	0.0473	1.5714	0	7.8131	118078	1511288	10.2557	29799	290560	-98.2903	4.3058	0.7323	67758	60595	162137	90.7116	4.5084	4.78	1670	83	88	1841	72	94	85	102	103	148	162	177	142	203	460
15/06/2020	18:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	2	1800	ONAIR	Critical	4.40119E+12	360598	14	12.9195	100	16.1858	9.1219	-	3.1475	42.3775	54.4749	0	16.1858	0.1875	135	150	153	155	9.1667	110	12	13.0997	1.2443	7778774624	593.811	109266024	87.811	0.0008	1.0863	0.0208	1.1071	0	7.6297	87921	1152351	14.0159	25219	179932	-97.0975	8.5641	0.5823	65106	34928	79900	63.5506	30.1563	6.2931	4514	2142	447	7103	159	414	207	232	214	224	286	293	179	173	386
16/06/2020	18:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	2	1800	ONAIR	Critical	4.40119E+12	360598	15	15.3485	100	11.229	6.839	-	4.6509	47.4948	47.8543	0	11.229	0.1719	402	420	518	540	9.1818	101	11	16.2395	2.0924	4339670496	267.229	78347064	37.443	0.0009	1.0086	0.0268	1.0354	0	8.5823	78742	917489	10.8699	14712	135346	-94.4365	16.5568	0.6344	101522	19195	14634	25.8946	18.6862	55.4192	2511	1812	5374	9697	560	651	541	502	489	501	520	603	494	525	1255
17/06/2020	00:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	2	1800	ONAIR	Critical	4.40119E+12	360598	11	14.8788	100	9.9914	6.8841	-	2.2515	19.9484	77.8001	0	9.9914	0.1562	5	3	7	4	7.6	76	10	15.787	3.8306	5365470856	339.866	120134312	31.362	0.0005	0.7209	0.0215	0.7425	0	7.1726	51232	714273	9.8181	10375	105672	-95.9051	5.5832	0.3957	75535	16232	13897	80.8019	10.4496	8.7485	665	86	72	823	4	7	7	9	12	10	16	27	14	10	240
11/06/2020	17:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	3	1800	ONAIR	Critical	4.40119E+12	360598	13	10.5539	100	8.3696	7.8407	-	12.8361	40.8105	46.3534	0	8.3696	0.1094	1368	1626	1689	1819	10.1429	71	7	13.0559	9.1331	2386794736	182.813	2166062912	237.167	0.0006	0.5978	0.3388	0.9367	0	8.4977	75380	887063	7.2554	28719	395830	-88.9658	12.3736	0.4337	300366	31400	64082	27.7615	58.4077	13.8308	50006	105208	24913	180127	1831	1915	2108	2864	5006	3870	2119	1642	1389	1095	1220
12/06/2020	08:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	3	1800	ONAIR	Critical	4.40119E+12	360598	12	18.6851	100	15.2782	6.9981	-	4.091	56.6945	39.2144	0	15.2782	0.1406	562	629	697	737	10.8889	98	9	20.4975	5.1355	10398407832	507.302	173369144	33.759	0.0013	1.4867	0.035	1.5217	0	8.1492	94906	1164608	11.3259	13660	120608	-90.9804	14.4772	0.9301	110330	7332	2947	27.8714	35.3316	36.797	6467	8198	8538	23203	669	722	713	624	635	707	716	830	691	628	827
13/06/2020	20:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	3	1800	ONAIR	Critical	4.40119E+12	360598	7	13.0152	100	5.3662	5.7316	-	14.789	39.8527	45.3584	0	5.3662	0.0469	30	39	38	51	11	33	3	21.4569	11.1606	1508954160	70.325	1919087880	171.952	0.0016	0.53	0.3067	0.8367	0	9.4343	63718	675390	10.0747	27502	272980	-93.0391	7.8369	1.1859	272243	520	218	69.028	21.4168	9.5552	419	130	58	607	37	49	46	55	28	38	28	30	38	33	143
14/06/2020	17:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	3	1800	ONAIR	Critical	4.40119E+12	360598	10	15.2254	100	26.0756	10.5594	-	4.3894	63.3766	32.2339	0	26.0756	0.0938	144	200	170	201	12.1667	73	6	16.3204	3.6263	14977859128	917.739	251191120	69.269	0.0019	2.129	0.0555	2.1845	0	8.3345	163673	1963800	10.1737	20231	198855	-89.6364	11.7223	1.3559	167457	7371	24030	40.1853	31.2119	28.6028	1648	1280	1173	4101	171	247	191	128	201	228	205	235	161	180	307
15/06/2020	12:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	3	1800	ONAIR	Critical	4.40119E+12	360598	12	16.505	100	7.2671	4.4478	-	3.834	38.6223	57.5437	0	7.2671	0.1094	697	874	1017	995	10.5714	74	7	17.7763	2.3578	4400263200	247.535	48464920	20.555	0.0007	0.558	0.0118	0.5699	0	8.417	41409	491967	13.6862	9421	68836	-89.6964	19.2397	0.4732	42836	16489	9516	4.76	19.9283	75.3116	22059	92352	349010	463421	976	1042	1036	916	1050	1085	1414	1753	2695	1494	1694
16/06/2020	18:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-KAWAMURA	Ajima	UHN1AIC100400149	UHN1AIC101400298	NAGOYA	NNC2301000251	3	1800	ONAIR	Critical	4.40119E+12	360598	12	12.9942	100	7.0762	6.4332	-	14.6929	39.235	46.072	0	7.0762	0.0625	342	355	401	389	9.25	37	4	19.7212	10.9322	2568336312	130.232	2055478088	188.02	0.0011	0.6243	0.3241	0.9484	0	8.881	68432	770542	10.587	31889	301208	-91.1199	10.8533	0.7848	291082	5867	4258	42.7752	40.3968	16.8279	9550	9019	3757	22326	433	482	431	416	419	495	489	484	439	352	955
